1,14999.0
2,14999.0
3,14999.0
4,14999.0
5,14999.0
6,14999.0
7,14999.0
8,14999.0
9,14999.0
10,14999.0
11,14999.0
12,14999.0
13,14999.0
14,14999.0
15,14999.0
16,14999.0
17,14999.0
18,14999.0
19,14999.0
20,14999.0
21,14999.0
22,14999.0
23,14999.0
24,14999.0
25,14999.0
26,14999.0
27,14999.0
28,14999.0
29,14999.0
30,14999.0
31,14999.0
32,14999.0
33,14999.0
34,14999.0
35,14999.0
36,14999.0
37,14999.0
38,14999.0
39,14999.0
40,14999.0
41,14999.0
42,14999.0
43,14999.0
44,14999.0
45,14999.0
46,14999.0
47,14999.0
48,14999.0
49,14999.0
50,14999.0
51,14999.0
52,14999.0
53,14999.0
54,14999.0
55,14999.0
56,14999.0
57,14999.0
58,14999.0
59,14999.0
60,14999.0
61,14999.0
62,14999.0
63,14999.0
64,14999.0
65,14999.0
66,14999.0
67,14999.0
68,14999.0
69,14999.0
70,14999.0
71,14999.0
72,14999.0
73,14999.0
74,14999.0
75,14999.0
76,14999.0
77,14999.0
78,14999.0
79,14999.0
80,14999.0
81,14999.0
82,14999.0
83,14999.0
84,14999.0
85,14999.0
86,14999.0
87,14999.0
88,14999.0
89,14999.0
90,14999.0
91,14999.0
92,14999.0
93,14999.0
94,14999.0
95,14999.0
96,14999.0
97,13187.4
98,13187.4
99,13187.4
100,13187.4
101,13187.4
102,13187.4
103,13187.4
104,13187.4
105,13187.4
106,13187.4
107,13187.4
108,13187.4
109,13187.4
110,13187.4
111,13187.4
112,13187.4
113,13187.4
114,13187.4
115,13187.4
116,13187.4
117,13187.4
118,13187.4
119,13187.4
120,13187.4
121,13000.0
122,13000.0
123,13000.0
124,13000.0
125,13000.0
126,13000.0
127,13000.0
128,13000.0
129,13000.0
130,13000.0
131,13000.0
132,13000.0
133,13000.0
134,13000.0
135,13000.0
136,13000.0
137,13000.0
138,13000.0
139,13000.0
140,13000.0
141,12033.4
142,12033.4
143,12033.4
144,12033.4
145,12033.4
146,12033.4
147,12033.4
148,12033.4
149,12033.4
150,12033.4
151,12033.4
152,12033.4
153,11392.4
154,11392.4
155,11392.4
156,11392.4
157,9969.8
158,9969.8
159,9969.8
160,9969.8
161,9046.4
162,9046.4
163,9046.4
164,9046.4
165,7730.4
166,7730.4
167,7730.4
168,7730.4
169,6796.0
170,6796.0
171,6796.0
172,6796.0
173,6796.0
174,6796.0
175,6796.0
176,6796.0
177,6796.0
178,6796.0
179,6796.0
180,6796.0
181,6796.0
182,6796.0
183,6796.0
184,6796.0
185,4650.0
186,4650.0
187,4650.0
188,4650.0
189,4650.0
190,4650.0
191,4650.0
192,4650.0
193,4650.0
194,4650.0
195,4650.0
196,4650.0
197,4650.0
198,4650.0
199,4650.0
200,4650.0
201,4650.0
202,4650.0
203,4650.0
204,4650.0
205,4650.0
206,4650.0
207,4650.0
208,4650.0
209,4650.0
210,4650.0
211,4650.0
212,4650.0
213,4650.0
214,4650.0
215,4650.0
216,4650.0
217,4650.0
218,4650.0
219,4650.0
220,4650.0
221,4117.8
222,4117.8
223,4117.8
224,4117.8
225,4117.8
226,4117.8
227,4117.8
228,4117.8
229,4117.8
230,4117.8
231,4117.8
232,4117.8
233,4117.8
234,4117.8
235,4117.8
236,4117.8
237,3910.0
238,3910.0
239,3910.0
240,3910.0
241,3910.0
242,3910.0
243,3910.0
244,3910.0
245,3910.0
246,3910.0
247,3910.0
248,3910.0
